# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000011523.14	CEP68	protein_coding	3797	2156	1997	28.7575	7.2128	6.8870
ENSG00000011566.15	MAP4K3	protein_coding	2003	1015	991	21.6005	5.4177	5.1730
ENSG00000011590.14	ZBTB32	protein_coding	170	82	88	4.0535	1.0167	0.9707
ENSG00000011600.12	TYROBP	protein_coding	3512	1766	1746	252.8806	63.4262	60.5609
ENSG00000011638.11	TMEM159	protein_coding	2454	1177	1277	62.6531	15.7143	15.0044
ENSG00000011677.13	GABRA3	protein_coding	2	1	1	0.0315	0.0079	0.0075
ENSG00000012048.23	BRCA1	protein_coding	630	314	316	4.4213	1.1089	1.0588
ENSG00000012061.16	ERCC1	protein_coding	2487	1731	1735	29.1339	7.3072	6.9771
ENSG00000012124.17	CD22	protein_coding	95	45	51	1.0064	0.2524	0.2410
ENSG00000012171.20	SEMA3B	protein_coding	806	413	393	9.1259	2.2889	2.1855
ENSG00000012174.12	MBTPS2	protein_coding	2355	1185	1170	17.1941	4.3125	4.1177
ENSG00000012211.13	PRICKLE3	protein_coding	505	1305	1271	9.0210	2.2626	2.1604
ENSG00000012223.13	LTF	protein_coding	225	110	115	3.6837	0.9239	0.8822
ENSG00000012232.9	EXTL3	protein_coding	6823	3392	3432	34.1559	8.5668	8.1798
ENSG00000012504.15	NR1H4	protein_coding	1441	737	704	25.9397	6.5061	6.2121
ENSG00000012660.14	ELOVL5	protein_coding	7664	3804	3860	131.2674	32.9238	31.4364
ENSG00000012779.11	ALOX5	protein_coding	693	346	347	12.1337	3.0433	2.9058
ENSG00000012817.16	KDM5D	protein_coding	2	2	0	0.0138	0.0035	0.0033
ENSG00000012822.16	CALCOCO1	protein_coding	8063	4166	3899	59.1797	14.8431	14.1726
ENSG00000012963.15	UBR7	protein_coding	3494	1769	1725	65.0291	16.3103	15.5734
ENSG00000012983.11	MAP4K5	protein_coding	3176	1720	1682	27.2204	6.8273	6.5188
ENSG00000013016.16	EHD3	protein_coding	2159	1085	1074	29.2229	7.3295	6.9984
ENSG00000013275.8	PSMC4	protein_coding	4554	2314	2241	116.6329	29.2533	27.9317
ENSG00000013288.9	MAN2B2	protein_coding	4220	2116	2104	31.0222	7.7808	7.4293
ENSG00000013293.6	SLC7A14	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000013297.12	CLDN11	protein_coding	27	13	14	0.4081	0.1024	0.0977
ENSG00000013306.16	SLC25A39	protein_coding	4964	2503	2462	91.9428	23.0606	22.0188
ENSG00000013364.19	MVP	protein_coding	26541	13404	13137	282.2581	70.7945	67.5963
ENSG00000013374.16	NUB1	protein_coding	4440	2763	2609	53.5888	13.4409	12.8337
ENSG00000013375.16	PGM3	protein_coding	2460	1814	1761	21.4841	5.3885	5.1451
ENSG00000013392.8	RWDD2A	protein_coding	605	329	277	10.4833	2.6294	2.5106
ENSG00000013441.16	CLK1	protein_coding	8658	4347	4312	109.3693	27.4314	26.1922
ENSG00000013503.10	POLR3B	protein_coding	543	296	300	7.4376	1.8655	1.7812
ENSG00000013523.11	ANGEL1	protein_coding	1688	914	954	16.8951	4.2375	4.0461
ENSG00000013561.18	RNF14	protein_coding	4624	2388	2514	60.5424	15.1849	14.4989
ENSG00000013563.14	DNASE1L1	protein_coding	1121	1990	1987	17.7180	4.4439	4.2432
ENSG00000013573.17	DDX11	protein_coding	472	233	240	3.6842	0.9240	0.8823
ENSG00000013583.10	HEBP1	protein_coding	2617	1332	1330	49.8576	12.5050	11.9401
ENSG00000013588.9	GPRC5A	protein_coding	74	37	37	0.6307	0.1582	0.1510
ENSG00000013619.14	MAMLD1	protein_coding	1139	567	573	12.4851	3.1314	2.9900
ENSG00000013725.14	CD6	protein_coding	660	327	334	7.2346	1.8145	1.7326
ENSG00000013810.20	TACC3	protein_coding	1080	572	541	8.6163	2.1611	2.0635
ENSG00000014123.10	UFL1	protein_coding	3818	1868	1952	54.9344	13.7784	13.1559
ENSG00000014138.9	POLA2	protein_coding	177	95	89	2.0761	0.5207	0.4972
ENSG00000014164.7	ZC3H3	protein_coding	1809	910	899	31.7503	7.9634	7.6037
ENSG00000014216.16	CAPN1	protein_coding	10641	5409	5398	92.5853	23.2218	22.1727
ENSG00000014257.16	ACP3	protein_coding	25	13	12	0.3815	0.0957	0.0914
ENSG00000014641.21	MDH1	protein_coding	5972	2963	3012	78.1605	19.6038	18.7182
ENSG00000014824.14	SLC30A9	protein_coding	5369	2687	2682	48.7068	12.2164	11.6645
ENSG00000014914.21	MTMR11	protein_coding	6546	3246	3300	93.5057	23.4526	22.3931
ENSG00000014919.13	COX15	protein_coding	2473	1257	1290	30.9698	7.7677	7.4168
ENSG00000015133.19	CCDC88C	protein_coding	3592	1843	1749	18.8788	4.7351	4.5212
ENSG00000015153.15	YAF2	protein_coding	1239	651	588	7.4654	1.8724	1.7878
ENSG00000015171.20	ZMYND11	protein_coding	6200	3167	3033	76.0397	19.0719	18.2103
ENSG00000015285.11	WAS	protein_coding	821	405	416	22.7099	5.6960	5.4387
ENSG00000015413.9	DPEP1	protein_coding	1471	754	717	35.0999	8.8036	8.4059
ENSG00000015475.19	BID	protein_coding	1447	748	699	21.3803	5.3625	5.1202
ENSG00000015479.20	MATR3	protein_coding	323	160	163	1.7486	0.4386	0.4188
ENSG00000015520.15	NPC1L1	protein_coding	38	16	22	0.4712	0.1182	0.1128
ENSG00000015532.10	XYLT2	protein_coding	2915	1473	1449	34.7905	8.7260	8.3318
ENSG00000015568.13	RGPD5	protein_coding	3	3	0	0.0138	0.0035	0.0033
ENSG00000015592.16	STMN4	protein_coding	5	2	3	0.0991	0.0249	0.0237
ENSG00000015676.18	NUDCD3	protein_coding	8070	3961	4109	53.2738	13.3619	12.7582
ENSG00000016082.15	ISL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016391.11	CHDH	protein_coding	2359	1471	1314	19.7845	4.9623	4.7381
ENSG00000016402.13	IL20RA	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016490.16	CLCA1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000016602.9	CLCA4	protein_coding	1	0	1	0.0189	0.0048	0.0045
ENSG00000016864.18	GLT8D1	protein_coding	2019	1017	1022	34.8553	8.7422	8.3473
ENSG00000017260.20	ATP2C1	protein_coding	5754	3058	3037	44.1579	11.0755	10.5751
ENSG00000017427.17	IGF1	protein_coding	54	208	178	0.4346	0.1090	0.1041
ENSG00000017483.15	SLC38A5	protein_coding	71	39	33	1.1540	0.2894	0.2764
ENSG00000017797.13	RALBP1	protein_coding	5605	2842	2774	45.5233	11.4179	10.9021
ENSG00000018189.13	RUFY3	protein_coding	3211	1686	1547	22.2972	5.5925	5.3398
ENSG00000018236.15	CNTN1	protein_coding	37	18	19	0.3225	0.0809	0.0772
ENSG00000018280.17	SLC11A1	protein_coding	459	216	243	3.4551	0.8666	0.8274
ENSG00000018408.15	WWTR1	protein_coding	16509	8849	8692	129.0763	32.3743	30.9117
ENSG00000018510.17	AGPS	protein_coding	4046	2056	2027	29.8945	7.4980	7.1592
ENSG00000018607.7	ZNF806	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000018610.15	CXorf56	protein_coding	1811	914	897	45.8246	11.4935	10.9743
ENSG00000018625.15	ATP1A2	protein_coding	430	230	200	4.4590	1.1184	1.0679
ENSG00000018699.13	TTC27	protein_coding	1287	641	647	24.4124	6.1230	5.8464
ENSG00000018869.17	ZNF582	protein_coding	130	100	101	2.5344	0.6357	0.6069
ENSG00000019102.12	VSIG2	protein_coding	191	97	94	8.6205	2.1622	2.0645
ENSG00000019144.19	PHLDB1	protein_coding	9369	5695	5691	28.1774	7.0673	6.7480
ENSG00000019169.10	MARCO	protein_coding	29	15	14	0.9110	0.2285	0.2182
ENSG00000019186.10	CYP24A1	protein_coding	1	1	0	0.0164	0.0041	0.0039
ENSG00000019485.13	PRDM11	protein_coding	1392	689	704	6.5215	1.6357	1.5618
ENSG00000019505.8	SYT13	protein_coding	3223	1771	1678	38.6572	9.6958	9.2578
ENSG00000019549.13	SNAI2	protein_coding	1059	536	523	21.0794	5.2870	5.0482
ENSG00000019582.15	CD74	protein_coding	168740	85642	83331	2305.4643	578.2448	552.1218
ENSG00000019991.18	HGF	protein_coding	849	405	444	5.6851	1.4259	1.3615
ENSG00000019995.6	ZRANB1	protein_coding	1311	1899	1928	14.2865	3.5833	3.4214
ENSG00000020129.16	NCDN	protein_coding	1888	965	1011	25.0767	6.2896	6.0055
ENSG00000020181.18	ADGRA2	protein_coding	9018	5923	5948	83.1381	20.8523	19.9102
ENSG00000020219.9	CCT8L1P	processed_pseudogene	1	1	0	0.0390	0.0098	0.0093
ENSG00000020256.20	ZFP64	protein_coding	1066	566	500	10.2531	2.5716	2.4555
ENSG00000020426.11	MNAT1	protein_coding	748	379	369	12.6001	3.1603	3.0175
ENSG00000020577.14	SAMD4A	protein_coding	2119	1065	1055	11.2210	2.8144	2.6872
ENSG00000020633.19	RUNX3	protein_coding	1532	804	728	20.3276	5.0985	4.8681
ENSG00000020922.13	MRE11	protein_coding	1582	815	768	13.4633	3.3768	3.2243
ENSG00000021300.14	PLEKHB1	protein_coding	35	21	14	0.4634	0.1162	0.1110
ENSG00000021355.13	SERPINB1	protein_coding	6039	3012	3027	129.4377	32.4649	30.9983
ENSG00000021461.17	CYP3A43	protein_coding	11	5	6	0.2724	0.0683	0.0652
ENSG00000021488.13	SLC7A9	protein_coding	385	198	208	9.6781	2.4274	2.3177
ENSG00000021574.13	SPAST	protein_coding	1289	659	630	8.8791	2.2270	2.1264
ENSG00000021645.20	NRXN3	protein_coding	600	311	289	2.5225	0.6327	0.6041
ENSG00000021762.20	OSBPL5	protein_coding	3153	1550	1605	27.5548	6.9112	6.5989
ENSG00000021776.11	AQR	protein_coding	4575	2342	2233	22.2460	5.5796	5.3275
ENSG00000021826.17	CPS1	protein_coding	97	51	46	0.5750	0.1442	0.1377
ENSG00000021852.13	C8B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000022267.19	FHL1	protein_coding	4535	2349	2187	50.5242	12.6722	12.0997
ENSG00000022277.13	RTF2	protein_coding	5916	3040	2877	95.0932	23.8508	22.7733
ENSG00000022355.18	GABRA1	protein_coding	3	1	2	0.0233	0.0058	0.0056
ENSG00000022556.16	NLRP2	protein_coding	33	18	15	0.3414	0.0856	0.0818
ENSG00000022567.10	SLC45A4	protein_coding	5893	2961	3003	44.7098	11.2139	10.7073
ENSG00000022840.16	RNF10	protein_coding	9204	4742	4523	101.8809	25.5533	24.3988
ENSG00000022976.15	ZNF839	protein_coding	534	626	559	6.2388	1.5648	1.4941
ENSG00000023041.11	ZDHHC6	protein_coding	2623	1358	1402	45.7053	11.4636	10.9457
ENSG00000023171.18	GRAMD1B	protein_coding	525	271	255	2.2944	0.5755	0.5495
ENSG00000023191.17	RNH1	protein_coding	12157	5974	6183	107.6692	27.0050	25.7851
ENSG00000023228.14	NDUFS1	protein_coding	6569	3567	3547	35.2399	8.8387	8.4394
ENSG00000023287.13	RB1CC1	protein_coding	4019	2024	1995	34.4771	8.6474	8.2567
ENSG00000023318.8	ERP44	protein_coding	4625	2417	2208	62.8225	15.7568	15.0450
ENSG00000023330.15	ALAS1	protein_coding	2138	1142	997	55.0588	13.8096	13.1857
ENSG00000023445.16	BIRC3	protein_coding	7787	4102	3939	67.6451	16.9664	16.1999
ENSG00000023516.9	AKAP11	protein_coding	5685	2900	2785	37.4460	9.3920	8.9677
ENSG00000023572.10	GLRX2	protein_coding	815	720	632	8.5711	2.1497	2.0526
ENSG00000023608.5	SNAPC1	protein_coding	780	410	370	19.6454	4.9274	4.7048
ENSG00000023697.13	DERA	protein_coding	2520	1224	1296	58.5058	14.6741	14.0112
ENSG00000023734.11	STRAP	protein_coding	8322	4116	4207	245.3704	61.5426	58.7623
ENSG00000023839.12	ABCC2	protein_coding	1599	783	817	13.3250	3.3421	3.1911
ENSG00000023892.11	DEF6	protein_coding	609	291	319	15.4218	3.8680	3.6933
ENSG00000023902.14	PLEKHO1	protein_coding	4171	2162	2012	41.0923	10.3066	9.8409
ENSG00000023909.10	GCLM	protein_coding	1744	881	863	20.9911	5.2649	5.0270
ENSG00000024048.11	UBR2	protein_coding	5158	2593	2566	37.9603	9.5210	9.0909
ENSG00000024422.12	EHD2	protein_coding	20168	10030	10139	342.6476	85.9411	82.0586
ENSG00000024526.17	DEPDC1	protein_coding	70	39	38	0.7743	0.1942	0.1854
ENSG00000024862.18	CCDC28A	protein_coding	2784	1376	1410	145.8045	36.5700	34.9179
ENSG00000025039.15	RRAGD	protein_coding	4483	2265	2220	57.4636	14.4127	13.7616
ENSG00000025156.13	HSF2	protein_coding	591	300	291	14.3112	3.5895	3.4273
ENSG00000025293.17	PHF20	protein_coding	2716	1359	1359	21.1870	5.3140	5.0739
ENSG00000025423.11	HSD17B6	protein_coding	42	56	35	1.2073	0.3028	0.2891
ENSG00000025434.19	NR1H3	protein_coding	2758	1461	1507	39.7266	9.9640	9.5139
ENSG00000025708.14	TYMP	protein_coding	7677	3933	3745	139.2699	34.9310	33.3529
ENSG00000025770.19	NCAPH2	protein_coding	3956	2308	2279	57.9411	14.5325	13.8760
ENSG00000025772.8	TOMM34	protein_coding	2058	1078	981	68.1219	17.0860	16.3141
ENSG00000025796.14	SEC63	protein_coding	6907	3671	3629	52.4151	13.1465	12.5526
ENSG00000025800.14	KPNA6	protein_coding	3543	1793	1750	31.0295	7.7827	7.4311
ENSG00000026025.16	VIM	protein_coding	83680	128386	125598	1055.8341	264.8189	252.8554
ENSG00000026036.22	RTEL1-TNFRSF6B	protein_coding	89	44	45	0.6392	0.1603	0.1531
ENSG00000026103.22	FAS	protein_coding	1357	939	883	15.8880	3.9850	3.8049
ENSG00000026297.16	RNASET2	protein_coding	1630	800	831	7.1239	1.7868	1.7061
ENSG00000026508.20	CD44	protein_coding	3142	1716	1650	20.5363	5.1508	4.9181
ENSG00000026559.14	KCNG1	protein_coding	15	11	9	0.1809	0.0454	0.0433
ENSG00000026652.15	AGPAT4	protein_coding	708	343	365	3.2441	0.8137	0.7769
ENSG00000026751.17	SLAMF7	protein_coding	696	333	363	9.4050	2.3589	2.2524
ENSG00000026950.17	BTN3A1	protein_coding	6406	3211	3195	75.5308	18.9442	18.0884
ENSG00000027001.10	MIPEP	protein_coding	1290	670	628	24.8665	6.2369	5.9551
ENSG00000027075.15	PRKCH	protein_coding	5452	2692	2798	40.3240	10.1139	9.6569
ENSG00000027644.5	INSRR	protein_coding	2	1	1	0.0251	0.0063	0.0060
ENSG00000027697.15	IFNGR1	protein_coding	7589	3785	3804	151.2895	37.9457	36.2314
ENSG00000027847.14	B4GALT7	protein_coding	1909	1024	885	25.5583	6.4104	6.1208
ENSG00000027869.12	SH2D2A	protein_coding	215	97	118	5.6210	1.4098	1.3461
ENSG00000028116.18	VRK2	protein_coding	594	587	610	10.9864	2.7556	2.6311
ENSG00000028137.19	TNFRSF1B	protein_coding	7232	3525	3707	125.0157	31.3558	29.9393
ENSG00000028203.18	VEZT	protein_coding	3306	1690	1616	24.6303	6.1776	5.8986
ENSG00000028277.21	POU2F2	protein_coding	607	310	297	4.3697	1.0960	1.0465
ENSG00000028310.18	BRD9	protein_coding	2497	1283	1215	17.0777	4.2833	4.0898
ENSG00000028528.15	SNX1	protein_coding	9130	4634	4497	60.9117	15.2776	14.5874
ENSG00000028839.10	TBPL1	protein_coding	460	273	277	5.9619	1.4953	1.4278
ENSG00000029153.14	ARNTL2	protein_coding	422	216	228	3.9467	0.9899	0.9452
ENSG00000029363.17	BCLAF1	protein_coding	7860	4031	3829	53.8470	13.5056	12.8955
ENSG00000029364.12	SLC39A9	protein_coding	7669	4490	4423	70.1666	17.5988	16.8038
ENSG00000029534.21	ANK1	protein_coding	446	222	226	2.6977	0.6766	0.6461
ENSG00000029559.7	IBSP	protein_coding	1	1	0	0.0415	0.0104	0.0099
ENSG00000029639.11	TFB1M	protein_coding	536	323	304	8.5150	2.1357	2.0392
ENSG00000029725.17	RABEP1	protein_coding	2911	2469	2294	26.9319	6.7549	6.4498
ENSG00000029993.15	HMGB3	protein_coding	313	144	169	5.2227	1.3099	1.2507
ENSG00000030066.13	NUP160	protein_coding	4847	2394	2454	36.9111	9.2578	8.8396
ENSG00000030110.13	BAK1	protein_coding	1101	637	671	32.5065	8.1531	7.7848
ENSG00000030304.14	MUSK	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000030419.16	IKZF2	protein_coding	281	142	140	1.4993	0.3761	0.3591
ENSG00000030582.18	GRN	protein_coding	25249	12603	12649	467.9253	117.3626	112.0606
ENSG00000031003.10	FAM13B	protein_coding	2388	1525	1476	22.9078	5.7456	5.4860
ENSG00000031081.11	ARHGAP31	protein_coding	7208	3663	3545	50.2178	12.5954	12.0264
ENSG00000031691.7	CENPQ	protein_coding	255	135	120	9.5655	2.3992	2.2908
ENSG00000031698.13	SARS1	protein_coding	10488	5354	5134	177.9562	44.6341	42.6177
ENSG00000031823.14	RANBP3	protein_coding	3918	2054	1908	34.3691	8.6203	8.2308
ENSG00000032219.19	ARID4A	protein_coding	3014	1544	1470	26.4249	6.6278	6.3283
ENSG00000032389.13	EIPR1	protein_coding	1165	563	602	13.2945	3.3344	3.1838
ENSG00000032444.17	PNPLA6	protein_coding	4897	2530	2371	44.6606	11.2015	10.6955
ENSG00000032742.18	IFT88	protein_coding	2120	1072	1048	22.8887	5.7408	5.4815
ENSG00000033011.13	ALG1	protein_coding	1358	1142	1220	16.4665	4.1300	3.9435
ENSG00000033030.15	ZCCHC8	protein_coding	2096	1080	1016	15.0012	3.7625	3.5926
ENSG00000033050.9	ABCF2	protein_coding	1055	525	532	13.3579	3.3504	3.1990
ENSG00000033100.16	CHPF2	protein_coding	4091	2022	2142	63.5377	15.9362	15.2163
ENSG00000033122.21	LRRC7	protein_coding	49	25	25	0.1065	0.0267	0.0255
ENSG00000033170.17	FUT8	protein_coding	1457	754	736	13.6402	3.4212	3.2666
ENSG00000033178.13	UBA6	protein_coding	2126	1063	1063	12.1709	3.0526	2.9147
ENSG00000033327.13	GAB2	protein_coding	3289	1686	1693	31.7046	7.9520	7.5928
ENSG00000033627.17	ATP6V0A1	protein_coding	8738	4330	4411	52.2299	13.1000	12.5082
ENSG00000033800.14	PIAS1	protein_coding	2639	1971	1994	16.1875	4.0601	3.8767
ENSG00000033867.16	SLC4A7	protein_coding	1581	795	786	10.7376	2.6931	2.5715
ENSG00000034053.14	APBA2	protein_coding	109	40	69	1.0363	0.2599	0.2482
ENSG00000034152.19	MAP2K3	protein_coding	11966	5839	6129	207.0143	51.9223	49.5766
ENSG00000034239.11	EFCAB1	protein_coding	21	12	9	0.2356	0.0591	0.0564
ENSG00000034510.6	TMSB10	protein_coding	39555	20956	19342	5603.6206	1405.4716	1341.9775
ENSG00000034533.12	ASTE1	protein_coding	306	329	319	5.8314	1.4626	1.3965
ENSG00000034677.13	RNF19A	protein_coding	8577	4736	4945	95.7193	24.0078	22.9232
ENSG00000034693.15	PEX3	protein_coding	762	375	387	17.5848	4.4105	4.2113
ENSG00000034713.8	GABARAPL2	protein_coding	5297	2546	2752	114.9296	28.8260	27.5238
ENSG00000034971.17	MYOC	protein_coding	99	59	57	3.0730	0.7707	0.7359
ENSG00000035115.22	SH3YL1	protein_coding	3178	1651	1591	18.6444	4.6763	4.4650
ENSG00000035141.8	FAM136A	protein_coding	963	549	533	20.3797	5.1115	4.8806
ENSG00000035403.18	VCL	protein_coding	12652	6428	6372	82.6942	20.7409	19.8039
ENSG00000035499.13	DEPDC1B	protein_coding	108	55	58	1.8532	0.4648	0.4438
ENSG00000035664.11	DAPK2	protein_coding	440	241	230	2.1111	0.5295	0.5056
ENSG00000035681.9	NSMAF	protein_coding	1804	926	878	19.0950	4.7893	4.5729
ENSG00000035687.10	ADSS2	protein_coding	2519	1221	1298	47.8092	11.9913	11.4495
ENSG00000035720.8	STAP1	protein_coding	14	9	5	0.4686	0.1175	0.1122
ENSG00000035862.12	TIMP2	protein_coding	17219	10505	10503	199.6349	50.0714	47.8094
ENSG00000035928.16	RFC1	protein_coding	4537	2334	2203	44.0994	11.0608	10.5611
ENSG00000036054.13	TBC1D23	protein_coding	1877	922	955	23.6831	5.9401	5.6717
ENSG00000036257.13	CUL3	protein_coding	3486	2373	2232	19.7883	4.9632	4.7390
ENSG00000036448.10	MYOM2	protein_coding	849	425	424	7.8581	1.9709	1.8819
ENSG00000036473.8	OTC	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000036530.9	CYP46A1	protein_coding	215	111	115	1.5005	0.3763	0.3593
ENSG00000036549.13	ZZZ3	protein_coding	2430	1225	1205	17.6176	4.4188	4.2191
ENSG00000036565.15	SLC18A1	protein_coding	4	0	4	0.0668	0.0168	0.0160
ENSG00000036672.16	USP2	protein_coding	8127	4295	4324	117.3470	29.4324	28.1027
ENSG00000036828.17	CASR	protein_coding	1	0	1	0.0054	0.0014	0.0013
ENSG00000037042.9	TUBG2	protein_coding	1087	562	525	25.4172	6.3750	6.0870
ENSG00000037241.7	RPL26L1	protein_coding	992	469	535	55.6579	13.9598	13.3292
ENSG00000037280.16	FLT4	protein_coding	19304	9700	9604	142.4210	35.7213	34.1076
ENSG00000037474.15	NSUN2	protein_coding	4361	2528	2408	51.7271	12.9739	12.3878
ENSG00000037637.11	FBXO42	protein_coding	1605	767	838	11.6350	2.9182	2.7864
ENSG00000037749.12	MFAP3	protein_coding	2844	1407	1444	23.8277	5.9763	5.7063
ENSG00000037757.14	MRI1	protein_coding	1431	1529	1481	26.9637	6.7629	6.4574
ENSG00000037897.17	METTL1	protein_coding	903	470	456	30.2894	7.5970	7.2538
ENSG00000037965.6	HOXC8	protein_coding	643	343	301	17.3741	4.3577	4.1608
ENSG00000038002.9	AGA	protein_coding	912	477	436	22.8642	5.7347	5.4756
ENSG00000038210.14	PI4K2B	protein_coding	1576	801	775	27.9310	7.0055	6.6890
ENSG00000038219.13	BOD1L1	protein_coding	5862	3039	2823	24.1355	6.0535	5.7801
ENSG00000038274.17	MAT2B	protein_coding	8222	4073	4149	104.5696	26.2276	25.0427
ENSG00000038295.8	TLL1	protein_coding	1935	978	957	15.5918	3.9107	3.7340
ENSG00000038358.15	EDC4	protein_coding	3082	1518	1566	32.7818	8.2222	7.8507
ENSG00000038382.20	TRIO	protein_coding	9548	5039	4761	34.9140	8.7569	8.3613
ENSG00000038427.16	VCAN	protein_coding	58917	33490	32287	262.1453	65.7499	62.7796
ENSG00000038532.16	CLEC16A	protein_coding	1815	921	894	9.4653	2.3741	2.2668
ENSG00000038945.15	MSR1	protein_coding	1461	753	708	12.2140	3.0634	2.9250
ENSG00000039068.19	CDH1	protein_coding	5982	3318	3329	64.0135	16.0555	15.3302
ENSG00000039123.16	MTREX	protein_coding	5681	7962	7737	58.4554	14.6615	13.9991
ENSG00000039139.9	DNAH5	protein_coding	262	130	134	1.0386	0.2605	0.2487
ENSG00000039319.17	ZFYVE16	protein_coding	3888	2582	2490	16.3924	4.1115	3.9257
ENSG00000039523.20	RIPOR1	protein_coding	8844	6432	6089	85.8354	21.5288	20.5562
ENSG00000039537.14	C6	protein_coding	2389	1192	1198	32.1230	8.0569	7.6929
ENSG00000039560.14	RAI14	protein_coding	9437	4780	4775	81.2972	20.3906	19.4694
ENSG00000039600.11	SOX30	protein_coding	9	6	3	0.1685	0.0423	0.0403
ENSG00000039650.12	PNKP	protein_coding	1642	1634	1652	23.5943	5.9178	5.6505
ENSG00000039987.7	BEST2	protein_coding	2	1	1	0.0494	0.0124	0.0118
ENSG00000040199.18	PHLPP2	protein_coding	839	459	445	4.3859	1.1001	1.0504
ENSG00000040275.17	SPDL1	protein_coding	480	246	234	6.5650	1.6466	1.5722
ENSG00000040341.18	STAU2	protein_coding	1807	926	881	13.1651	3.3020	3.1528
ENSG00000040487.13	SLC66A1	protein_coding	604	299	305	14.6859	3.6834	3.5170
ENSG00000040531.16	CTNS	protein_coding	1182	1114	1101	15.5980	3.9122	3.7355
ENSG00000040608.14	RTN4R	protein_coding	253	128	125	5.2857	1.3257	1.2658
ENSG00000040633.13	PHF23	protein_coding	2306	1161	1145	55.1046	13.8211	13.1967
ENSG00000040731.10	CDH10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000040933.16	INPP4A	protein_coding	2198	1107	1091	10.8839	2.7298	2.6065
ENSG00000041353.10	RAB27B	protein_coding	80	44	44	0.7303	0.1832	0.1749
ENSG00000041357.16	PSMA4	protein_coding	4713	2357	2356	44.0089	11.0381	10.5394
ENSG00000041515.16	MYO16	protein_coding	6	3	3	0.0444	0.0111	0.0106
ENSG00000041802.11	LSG1	protein_coding	2307	1263	1251	31.3823	7.8711	7.5155
ENSG00000041880.14	PARP3	protein_coding	576	295	281	12.8475	3.2224	3.0768
ENSG00000041982.16	TNC	protein_coding	6146	3246	3145	41.6417	10.4444	9.9725
ENSG00000041988.15	THAP3	protein_coding	502	791	745	8.0513	2.0194	1.9281
ENSG00000042062.13	RIPOR3	protein_coding	318	179	141	3.4481	0.8648	0.8258
ENSG00000042088.14	TDP1	protein_coding	997	488	510	10.4632	2.6243	2.5058
ENSG00000042286.15	AIFM2	protein_coding	888	452	447	11.2938	2.8327	2.7047
ENSG00000042304.12	C2orf83	protein_coding	1	1	0	0.0187	0.0047	0.0045
ENSG00000042317.17	SPATA7	protein_coding	874	520	471	8.3061	2.0833	1.9892
ENSG00000042429.12	MED17	protein_coding	390	298	274	1.5334	0.3846	0.3672
ENSG00000042445.14	RETSAT	protein_coding	6633	3568	3581	106.9869	26.8339	25.6216
ENSG00000042493.16	CAPG	protein_coding	2168	1098	1072	58.5318	14.6806	14.0174
ENSG00000042753.12	AP2S1	protein_coding	3542	1768	1774	148.4736	37.2394	35.5571
ENSG00000042781.14	USH2A	protein_coding	19	9	10	0.0601	0.0151	0.0144
ENSG00000042813.8	ZPBP	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000042832.12	TG	protein_coding	19	8	12	0.1115	0.0280	0.0267
ENSG00000042980.13	ADAM28	protein_coding	689	347	342	4.8291	1.2112	1.1565
